image_id,source_url,download_url,license,author,country,region,city,capture_context,damage_labels,split,license_ok,privacy_checked,notes
mapillary_795801417808578,https://www.mapillary.com/app/?pKey=795801417808578,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_YkxUC7lGiCMpzGJKfmpoT_zV9Js758FJ7bE_g1eVMS5-7FT_n22LzqBbltW3oQD_gbkYSCGe8GsQ_Nntk1jDaQaMF-K7u20-1HIn50BYfgBym8iReTTNYro63Ti1Xl_TpwkJrU6Eev-nY27DwWA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=skOau_znFi3rC8WV_fGB-w&_nc_oc=Adr-Tx7N_VnMMWfl9Q1bmp2TqWvl7enla8Up3OeLdpedQr61dZp2s0U5SG-0701CoVQ&ccb=10-5&oh=00_Af4XstiaKUkHFTBLpQgsWblqG0JrkFB5UlxbQBpDXI63ww&oe=6A28164B&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.024392,52.205148",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_895630647960362,https://www.mapillary.com/app/?pKey=895630647960362,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8hFjzKSNQozUN6zf2PBTUljLZBTiz-rg6JIxyAkqXiOljBp8OrEaPmuRoCmlZ9pQ-AbkOJl3Qk-C4O8VB5XwOLOhFUHEibEO2El1iPAQmgbtWJTITb7SEXKRzdlEH8w2DLu5gm7VxEyuPy1SJkXw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=skOau_znFi3rC8WV_fGB-w&_nc_oc=AdrNM_TbUVPl8xe_K4bnxsyP9hPWq2Y1__gsnpQpiG9AZM7tbKET5kBHJ6sKjIcTaRA&ccb=10-5&oh=00_Af746SNoHxBYjOu5aFCtxoMNkiBEqy2TPi3pBZ1oSOa9bQ&oe=6A282C85&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.016004,52.218634",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_246049380610194,https://www.mapillary.com/app/?pKey=246049380610194,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_0RtbRUTXGXsZw6W9UH076_7Afygc2sYuR9lXZ0w0Tv3ZmWdFJ0xCmmMQiMGzO2nTfcUWGniLGJlYh2XkNfT-PvJ56LhbEcm1q6rpaQ4MAtuWZDsvWc0cusO8h5aagFQVbKMApG-MfVNW_rRsctg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=skOau_znFi3rC8WV_fGB-w&_nc_oc=Adq1f9lrQQoLcQQeJcU2uW6XMqUYKrK8-frEckqudIJ0IczpYqy7j7GkavW9yL6fUus&ccb=10-5&oh=00_Af4kzvZEvH4-izVQ7_eQO56DJ_oj1aBm4YcH57QolsNTSg&oe=6A284167&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.025889,52.202797",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_987055608766063,https://www.mapillary.com/app/?pKey=987055608766063,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An97uW3fehykYnPbMz_S_1mrCTXlUJlxKOuUJTiXZwwmEuCPXqb2R3uik-PRo0kRdvAS_FnjNS_T0xvWk1MlbzpIs6tXVcLKqcBbsZbNlep-5tcZxw3lLXHSVctSh5N7X5zmtnLhae_XXSzNsveA-w?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=skOau_znFi3rC8WV_fGB-w&_nc_oc=Ador7WIb-N29hLN-sMgQBr0Du4bnIcn0UDE4_JxgUjr94Td0JYRlOnrrfd2I6EWoCUI&ccb=10-5&oh=00_Af6zC_GE2b8AHQKvMb6y48nCg5Kewdy66pyT_8ux_Utbig&oe=6A281571&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.025671,52.203138",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_2966865536925050,https://www.mapillary.com/app/?pKey=2966865536925050,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-eDZvwrVOEJVvMXMV_8a3kTp4QHHCRCf-u6ysUSUcGzVRXn38YTEpeOus3YS8SxA5uhoTra0sJxg3cwYGGyn63602LYBnebo3mrvZe4d6m4-KLZGYKcQlxA184sodoCgYYPnVhWnqwKM-T41k4bw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=skOau_znFi3rC8WV_fGB-w&_nc_oc=AdrqMPCUf5Kp9nZ-gTKoCxn5Y5u5dEPsk7ks-FqzXw0Zm__wRwvGR8VO16Vlrj_ku9A&ccb=10-5&oh=00_Af5-c8EKmC9mbQ5yOB5mLlWduBUd9W9gLGgELTCQ_R8W5A&oe=6A281D0B&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.019127,52.213625",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_301335281612684,https://www.mapillary.com/app/?pKey=301335281612684,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9DFvhXstTjXbeblT-Y5BCB8WvVJzzHFwpY8-EJVheyzcoxEEgAUnd1PALuMnxADdI2yh3o7S8_o6u-tXASrndI5vC73UhJw86SFo_lXGV6zX5HVApKYEi7jfoSd-HLKDj7w62zJD2WGv_oZwbIjnM?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=AdpEMArpdiCbxEYEHlLexnZSu9BBGks4D-W53ZCdNx8hpCAQmjboZJDLKQNEB3bf_NU&ccb=10-5&oh=00_Af5j1KFb9jo924RudsM2UcO0arJgpw_elL-QqsKaBsGdxQ&oe=6A283416&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2019-10-08;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.027565,52.200195",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1974677132690425,https://www.mapillary.com/app/?pKey=1974677132690425,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_OM9FppbfjPdO56c7bddcpFQILeDbhw3NSaVEcRnsBQIV41VkV7LjAcOAmH1z_3BXb4wgI9P716BGVQ7ZUUU8b_L2tv4i0O4bWD45uUreVdPrGEtjuI72dNF3YtaVUxMPdv3Q0k7x7ToTr0Rf3Ew?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=Adq3-5iCYN0-ZcZjAnsXubiVWcBubhQKxby6tGMivqSzfLUdCT040edQFNY591Qq5fY&ccb=10-5&oh=00_Af6nG9rL5oS9V2rzshOCjtKGPmZMYuIC1tu_HETxOpOnxQ&oe=6A2847B8&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2019-10-08;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.027316,52.200606",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_232495461980122,https://www.mapillary.com/app/?pKey=232495461980122,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9_EvJJJ60HyTYIBWVs6BF9EZYz1truemPzCnrqts5r0aeEY60_YTfG60ivXqLTerBthU8Mi_Hqk0DOteHX1DoZRe2Fab9FjGVz0bUmU4GLCq1-mc8VV6NUdFtkcwqJ1BqPphLYKXjs9wd5wYi17g?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=skOau_znFi3rC8WV_fGB-w&_nc_oc=Adq0_DG6ciTDtVd-xJFq20zY9n8VoBzrT93sG_IoTwb0oV0LR1zLmpEaOBMKVJCfxfk&ccb=10-5&oh=00_Af4HrLtKHZTzuZaFkWcNnDixVXI--wLEuQsakntvyY3qbg&oe=6A2816BC&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.022663,52.207921",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_166073348780818,https://www.mapillary.com/app/?pKey=166073348780818,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-1baMfw6dusUxuo6geJZTWvgKyc9HtkJhZmuIAkyU_s0uIf55_iFNJGM5kkGiv1H58mOGyrjVBGXyNhiJzeTO7wuu8qP84U0TBcZJd463EQlsNkGIAjMBh3G044o_Yy-o9989R9dWqYY00L5rczA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=skOau_znFi3rC8WV_fGB-w&_nc_oc=AdqPFxDqLFg-2gWdFe-WVT7U6ZllSnKdANhpMBODCSVzeORrirktZy9fRQyKyd934Ek&ccb=10-5&oh=00_Af5UXmdGOW7HBq8KPvvqU6dXGdvvCofK-Tbe-ZlfhM_5RQ&oe=6A283EBA&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.017095,52.216866",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_203573481580861,https://www.mapillary.com/app/?pKey=203573481580861,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8h1UOcIgbTJ3PJJNpjVB9TFlND1BWLJ68QZML4llbb8i3BCvhUtQ086OEI45GJdbFrwBZIELqPFG-GPzrJotuasCEtTteebn2INUqcoia2EOtdk7B3XB-x8TupCE4CS_DW1LPePf5a9oU6knGQioo?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=AdrxzinDJctQF125kUxbv8ppFVCfQLVJ6npWU_r7kMrLK-C9NOzxq1T3Aql5c6OORrE&ccb=10-5&oh=00_Af5iTHMkWFFmGdoTkQIjyJA05Mhnf7lAe2EHG-30x3TK1A&oe=6A282E43&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.016591,52.217674",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_307942937623037,https://www.mapillary.com/app/?pKey=307942937623037,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-IP29-C41nhbJoIK0cIhZ6VehmNO7QlhpA67tQCmaXm-WdQj5R_Ut97hx0gP6pjj98DUKgcOuozLlOqGTbf8dTmV7eZWRdMKELukXVYxgaQkXurkBpj8-e-D8WNpLOb7fXJB3gGCB-R4Aw-nUwPw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=AdpveI3X7zSKc8SrNax2rqsQQHw8cm_uy4gkVnBoDZtx5wVjMSaSIinzE03_JM_t8qU&ccb=10-5&oh=00_Af6yUV6D-nHTkYIeuBxUw0I4L03VP-1ZL-B9XBO8_jCc1Q&oe=6A281D6C&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.017388,52.216406",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_749772312395854,https://www.mapillary.com/app/?pKey=749772312395854,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-NYoVSj47GQYCIxN7g6vixjmx7DVVpB1UkB1562Poj5mcAJRdhlJlosYwOH3ji2LTYuqB2XTnQqTMsiZgTUfPihiLuXkhVMj9uEaL57jM0WugcwivwTNsEsaBLk2jR_IQjruIqE7N7zhgmat4G-w?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=AdoXKiYcawJUfM9xP6fA-lHU7txqZjFu0imm3LHhYOa1_o1e8i8m_fxnwhArbVDQcFs&ccb=10-5&oh=00_Af54ixTTvRsN5GGJYINJ5j_DZSJMHoeTL_qjorG_s-XbHA&oe=6A282B50&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.015232,52.219908",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_965145487622176,https://www.mapillary.com/app/?pKey=965145487622176,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8ajbJRiwVWjRTY1c-5AbG-HHDVV6B0WuGSo5frnwfUL_V_94CycosL-tgZkvHbce4zYh_B2u-iI2QiATf-gMrVXZv64pOsKaytxlEfhXbrwvJ-KYeMDD2U9tIIKXsYZRU_PI1khWzB4YmJDV_0mOw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=AdrrNAHSs2bD2KQCYvdhW02d-0vpzC12aICjAnRLYQrQn89NbxYodYw0WpCcf92BtDQ&ccb=10-5&oh=00_Af6XksPLkx4c9W2Ui7vYQD2GC4bTh-iqoTT7ZtfcrI9ohg&oe=6A284BAA&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.022857,52.207603",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_4068340879912967,https://www.mapillary.com/app/?pKey=4068340879912967,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_ZioR_hOABKL6_4XoAcCSjK3wJLK7iP6JdBXSf98FH9b-DL3M-NPersiy4o-SAAT9I7_T3t2ESGEYGquBI7dUKrvy3bGKYZmLL6fB6bsB3vuOotchKLgXySrJUnkoO7xwVi64n05S60nEDjzhDZw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=AdoTKmuCX4I2YrKzcz7lH059PP-9JAo6J_WuKYP5oFzQ9cw-Er9HTa0g23sxwfoEaNk&ccb=10-5&oh=00_Af5qyQu6eiL978JZ5EErJT9Tt9rp6vDFeSxzUktgJFDQxw&oe=6A283BBB&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.014775,52.220666",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1832081743632997,https://www.mapillary.com/app/?pKey=1832081743632997,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-NZwcZXCWVA8LTFrPrZVbzkuHrcwj9Fv_LbhdGqlAq67Ku4PJfV4kgo62YPg_0rRziZg1WJkA79HNjzlQMKDxksWIyxy1PY-DJy7LY4k3P47po7qSLaFhWbPa1MYz51cXzax_rPI8cis-db14LfJo?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=AdrrKTtVOTFV_vqJ5zh0zudLLKf5YdKeviTRs0WFFTufsEEJRLrx1sVcdbwxNtBX_A8&ccb=10-5&oh=00_Af4xVvzziaC66tLLEIna7e0-gg1QqAT23mY0iHonNZV8WA&oe=6A2842A2&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.015038,52.220233",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_188979803093368,https://www.mapillary.com/app/?pKey=188979803093368,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8u9QXwSzcAd_PMNDiUsLxxus9NeYq_vBGOnlNi0vAnGJ_MEsNoJE2M_Igisc_uKO3kamMQKSOhWRmzW8Rm0srXrZ26PvlE5FZ0wg0PwztoSY0Sv0cUo2kEJ0vqK_7e1f-Mwja3lx48fGRygKqeCw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=AdrmppbhaXBkrSVQrk6VJK-6bjHYX2EQVIPCPMr8seWW6L0QsSk2FIQ2Arg6ycrfttw&ccb=10-5&oh=00_Af4yZFzDFBXGIe9xhAvR5dHXp16w6jBP34s38XVOCrPm_A&oe=6A28335D&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.027542,52.200213",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1039595086571902,https://www.mapillary.com/app/?pKey=1039595086571902,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8ldJKw1_A1l3SdQfRntihGFdohsgdIO-XYIE-N47r6qGvklipC0BG32n_GzJGWGFL2zBpvobh9Mkq6EleDt7EmjfmymL0DzxFkCZlrj-VszVzv7OWFU52KdxPpEoUcGkSyainEqE4nw2rDD6127zc?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=AdqSj8lhWIsFnYO9w0BLuyn3McJ6zZDCBL7LaRCWmxh_xEkfrCqtb5yrDk3Ad5pmyJQ&ccb=10-5&oh=00_Af5WpvdycvusNxrGamXPgXoTPDiJBpOxkoO75kj3kOxVWQ&oe=6A281963&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.016705,52.217481",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_2900396833582267,https://www.mapillary.com/app/?pKey=2900396833582267,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_1ptlWVrg5AnOVB2qrrVMii7gQnPoYwFR6FDA9Pc7O-CnpHqKO2W9XRykX4BaImNEsZQfmGYx-RIy31x_6e1plAgEtcXA6qjN49KCdtJO1dTymYujFUVGSfkqXN8dzG5RogXxmheM0Aa88hLluvA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=AdqDnjrNsE3x8PTe1nUA5_6PzzQef_qu8fBTyy9VoTq7Xn25TeALTh4mNk4PEwd6bps&ccb=10-5&oh=00_Af643zuDpIMLbzXFStK5YKv63CGBLlX0WoWagwfcyPZfjA&oe=6A283E5C&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.027251,52.200685",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_484850676062256,https://www.mapillary.com/app/?pKey=484850676062256,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_n0_GZcgntupYwgZGmCme2NCOjyOyWzPL818dLTmpGuIZJcnNM4vjTuRNDG84-igGa9E6nkLWBG3hb6k3ejrHyAxkAb0ss69r7UBwbbjjeXK43UB1x8cbxJgQo-3thQW-mksraySMMQ2Xh4dZMyMg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=AdqKOuD0LBxKUn4UCDvcIVKdX-uLsiX-r2fNzKOKYc4T6Axw1Xt33-QJkOJP7tfYOb0&ccb=10-5&oh=00_Af4KxGsaivt0Bkon1gfbWIexnhhGl1UMXRI9xs2o2Psuxw&oe=6A2846FF&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2019-10-08;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.027570,52.200546",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_307600057661235,https://www.mapillary.com/app/?pKey=307600057661235,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8cJG6wnwcrhyz0uHDTVF8K9HKQ8dl55liKqlezGazCpKtTSB8TvsTabTeBPUEux36HVuAMQ1T-8Dro_rApFWMNStLqToVLhmjAXiybP_vi0bjcQ3TzNtJfeAHO-DJSMMNWZPtim6Nc-TZHngSP1Q?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=AdoPNSnQBb_iJHceFbPhh9ZU1wTANt2CP5uVggNTH47MYMTOfgvJ3iR0tckTRLODtQo&ccb=10-5&oh=00_Af5ZfMgpRE_sPtx1829j8vdhkfgL4POEfQutsM6nRnB4UQ&oe=6A2827F5&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2019-10-08;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.027416,52.200433",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_498610801330872,https://www.mapillary.com/app/?pKey=498610801330872,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-gEz006VPlM1zTq0md8LiFTolagRJDorFAhEN20T9dO7qcZS8mibVpZbQ_L1Tbc-fcqZSKfCFEItVYkfeNsq7Qc8TmYHFTBfHqZD-tQKmRDZcoGhtiMkrRHLG3Yvq2WK3oQ3mYq2zBeQiwnSr3cw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=Adp7L0-TJ2hhIRV0SPPJOibrIcGm43bxhPwXFRHqeE0fxjknxQ-PSJDVnCzKc7NE5tI&ccb=10-5&oh=00_Af4pY2k1no_R-YQBJbM-Y8oWCghWaBD8i2HUzGl0HmWmiw&oe=6A282A6D&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2019-10-08;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.027634,52.200088",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_470974327339813,https://www.mapillary.com/app/?pKey=470974327339813,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9FsrrRAvAk_jo7JMzNQq9h0yonzg_x2VvFyIRog54nnfYoiVxf6cQg8BuotY5Mml_YAYEi3VDEVTJt6fCWB2Unsxm3higmQy2FffhqqSbJNuw1S9XepNh3YRkY-A_6lxCQuJgmXkJcTZO0DW1AmQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=Adpz4p9D85bm8B3DxYE7R401O1yNv8A8dfZqIVOEZ5wrIdpqgrH1MSdKu302fVPXcPA&ccb=10-5&oh=00_Af6u_-_MiRlN5HOoosnY-VPbCcGCQvDqDZ8NWn9vy3OiHw&oe=6A28353A&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.017592,52.216081",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_457648211994877,https://www.mapillary.com/app/?pKey=457648211994877,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8QItqKrNDzjk6Z7VMLzpX8S8TtARmJi3yx8tTKhBrTYCDATtMB_s3M7PGUWJ2v-lV60jVnynO9JYAw-Mf8yHXbpXgMmXMZwE72EFRxuFPyWyv-oBREXXNMw0bUMMyqcttsYQKAII_OEZry4kYtSw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=AdqZkBRvkuJnCJQmrw3Jsc3spsqJu8Yetq_FxwtrUPtXA_FPWbVGt2rrjLRau_RTpok&ccb=10-5&oh=00_Af7CeQXiHr9aNMlELIS7ja2EkWdmnC45YcJgDzQnPfc4EQ&oe=6A283769&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.017692,52.215919",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
